,code,real,predic,real_pct,pre_pct
244,sz.002821,259.4700,268.32288,-0.07497326203208543,-0.04341220685717473
51,sh.600655,9.0400,10.88942,-0.0756646216768917,0.11343758237873858
82,sh.601117,9.3500,11.153194,-0.07790927021696259,0.09992055497931296
238,sz.002648,25.6200,30.468542,-0.07941070786920579,0.09480927412860307
167,sz.000066,10.1300,11.746043,-0.08656447249774568,0.05915628541580076
229,sz.002475,32.1300,36.50629,-0.08825198637911458,0.03593332678181094
222,sz.002371,254.3000,293.26495,-0.09081158383982835,0.04849822528881398
154,sh.603501,154.5300,181.63446,-0.09371884346959114,0.06524227581501818
297,sh.603501,154.5300,181.63446,-0.09371884346959114,0.06524227581501818
257,sh.600111,35.6300,38.806282,-0.09384537131230919,-0.013065054845955437
20,sh.600111,35.6300,38.806282,-0.09384537131230919,-0.013065054845955437
103,sh.601600,4.7000,6.3702335,-0.09615384615384615,0.2250449107243464
207,sz.002064,7.6300,9.658216,-0.09810874704491734,0.14163315324354953
124,sh.601865,41.2200,45.90756,-0.10430247718383323,-0.0024433194010842207
131,sh.601899,9.2500,11.586482,-0.10541586073500964,0.12054952108652506
292,sh.601899,9.2500,11.586482,-0.10541586073500964,0.12054952108652506
9,sh.600028,4.0300,5.6809974,-0.10643015521064292,0.2596446500384888
251,sh.600028,4.0300,5.6809974,-0.10643015521064292,0.2596446500384888
295,sh.603259,93.7500,99.18221,-0.1071428571428571,-0.055407496861049066
147,sh.603259,93.7500,99.18221,-0.1071428571428571,-0.055407496861049066
189,sz.000792,28.9000,33.31713,-0.11049553708833493,0.025458019159140255
299,sh.603986,126.6100,145.90411,-0.11200729415065236,0.02331402559637552
161,sh.603986,126.6100,145.90411,-0.11200729415065236,0.02331402559637552
130,sh.601898,9.6900,11.396213,-0.11668185961713773,0.03885255950955546
293,sh.601919,13.7400,16.66255,-0.12595419847328249,0.059958649652301466
134,sh.601919,13.7400,16.66255,-0.12595419847328249,0.059958649652301466
79,sh.601088,30.7300,35.195477,-0.1267405512929809,0.0001556275073153479
278,sh.601088,30.7300,35.195477,-0.1267405512929809,0.0001556275073153479
118,sh.601808,13.8000,16.297583,-0.12823752368919772,0.029537752769600356
209,sz.002120,15.3800,18.620356,-0.13107344632768358,0.05199749186887592
216,sz.002241,34.0900,42.201145,-0.13957597173144864,0.06514753084601566
27,sh.600188,35.2300,40.041805,-0.17319877962919505,-0.060272112946867296
37,sh.600406,26.4600,35.619232,-0.20802155043400172,0.06612487811237289
226,sz.002459,74.9400,97.51686,-0.23592985318107673,-0.005741629670533599
232,sz.002568,27.2300,36.831795,-0.2622595502573828,-0.0021188095700478415
212,sz.002179,58.6000,89.111374,-0.3225433526011561,0.030189293657424177
